bonica.rid,X,cycle,election,Cand.ID,Name,Party,State,seat,District,cfscore,male.winner,running.variable,female.margin,female.pctile,prev.elect,democrat,total.votes,professional,pct.female.chamber,gop.gov,house,state.pres.dem,num.cands,won.again,pct.dem.last,female.cand.last,total.dist.last,female.inc,total.raised.candidate,log.total.raised.candidate,individual.money,log.individual.money,pac.money,log.pac.money,party.money,log.party.money,male.money,log.male.money,female.money,log.female.money,share.district.total,district.total,log.district.total,cand.gender
cand110206,113600,2006,TN2006,TN6984,"HARMON, BILL W",100,TN,state:lower,TN-37,0.291307744,1,21.80206025,28.19793975,28.2,NA,0,17.48,0.117,0.153374233,0,1,0.4251,2,1,100,0,54866,0,117413,11.67345291,57041,10.95154312,54625,10.90826524,716,6.575075841,50680.63,10.8333188,8560,9.054972285,1,117413,11.67345291,M
cand110209,100327,2004,TN2004,TN6988,"LITZ, JOHN",100,TN,state:lower,TN-10,0.179569716,1,3.688972473,46.31102753,46.3,NA,0,21.876,0.117,0.171052632,0,1,0.4251,2,1,52.62767029,0,44991,0,57087,10.9523317,12218,9.410747396,23129,10.04888576,3240,8.083637203,9294,9.1372319,3024,8.01466637,1,57087,10.9523317,M
cand110210,113655,2006,TN2006,TN6989,"MAGGART, DEBRA YOUNG",200,TN,state:lower,TN-45,0.962411536,0,-13.9485817,63.9485817,63.9,NA,1,20.382,0.117,0.153374233,0,1,0.4251,2,1,40.11765289,1,231878,1,89404,11.4009207,44841,10.71090048,37700,10.5374419,500,6.216606101,36655,10.5093324,9111.78,9.117433103,0.629751985,141967,11.86334992,F
cand110210,122282,2008,TN2008,TN6989,"MAGGART, DEBRA",200,TN,state:lower,TN-45,0.962411536,0,-15.04225159,65.04225159,65,NA,1,29.939,0.117,0.165517241,0,1,0.4179,2,1,36.0514183,1,72553,1,104469,11.55664566,47174,10.76161937,53485,10.88717522,0,0,40871,10.61820051,8080,8.997270906,0.654039029,159729,11.98123391,F
cand110210,100381,2004,TN2004,TN6989,"MAGGART, DEBRA YOUNG",200,TN,state:lower,TN-45,0.962411536,0,-8.745332048,58.74533205,58.7,NA,1,27.539,0.117,0.171052632,0,1,0.4251,2,1,32.39129257,1,44989,0,62536,11.04349767,19001,9.852299516,27000,10.20362918,5734,8.65434303,15860,9.671618545,651,6.480044562,0.861935413,72553,11.19207261,F
cand110223,87715,2002,TN2002,TN7002,"SONTANY, JANIS BAIRD",100,TN,state:lower,TN-53,0.131447606,0,-16.50767517,66.50767517,66.5,NA,0,13.418,0.117,0.129032258,1,1,0.4728,2,1,100,0,51972,0,88192,11.38727153,17600,9.775710998,55203,10.91879069,1000,6.908754779,11725,9.369563878,6975,8.850230966,0.948535659,92977,11.44010743,F
cand110232,100258,2004,TN2004,TN7012,"FAVORS, JOANNE",100,TN,state:lower,TN-29,0.221317281,0,-11.54914855,61.54914855,61.5,NA,0,20.803,0.117,0.171052632,0,1,0.4251,2,1,60.20415878,1,46383,0,21400,9.971146201,1550,7.346655163,17800,9.787009914,0,0,2550,7.844240718,0,0,1,21400,9.971146201,F
cand110235,100274,2004,TN2004,TN7015,"CAMPFIELD, STACEY",200,TN,state:lower,TN-18,1.10846288,0,-15.35023748,65.35023748,65.4,NA,1,26.739,0.117,0.171052632,0,1,0.4251,2,1,NA,NA,NA,0,61648,11.02919607,18007,9.798571383,1570,7.359467638,36789,10.51298135,17947.18,9.795243996,-133.36,0,0.360074529,171209,12.05064031,F
cand110237,122200,2008,TN2008,TN7017,"GRESHAM, DOLORES",200,TN,state:upper,TN-26,0.977989615,0,-3.619991302,53.6199913,53.6,NA,1,69.351,0.117,0.2,0,0,0.4179,2,1,55.54294968,0,866827,0,262073,12.47637837,63840,11.0641509,130233,11.77708811,1200,7.090909822,57985.28,10.96796171,19250,9.865318286,0.756553042,346404,12.755361,F
cand110253,122275,2008,TN2008,TN8606,"WEAVER, TERRI LYNN",200,TN,state:lower,TN-40,1.136618115,0,-6.928195229,56.92819523,56.9,NA,1,20.649,0.117,0.165517241,0,1,0.4179,2,1,56.52861404,1,104743,0,135124,11.81394815,35390,10.47421283,30150,10.31397337,37321,10.52733824,38290,10.55297016,6300,8.74846363,0.320416966,421713,12.95208027,F
cand110254,122196,2008,TN2008,TN8607,"BARNES, TIM",100,TN,state:upper,TN-22,-0.14955805,1,11.88685608,38.11314392,38.1,NA,0,59.835,0.117,0.2,0,0,0.4179,2,0,56.87398529,1,448824,1,300697,12.61385839,113459,11.63920563,148421,11.90781485,6000,8.699681401,89465,11.40161394,13219.11,9.489494434,0.357781802,840448,13.64169036,M
cand110258,113651,2006,TN2006,TN8674,"MATLOCK, JIMMY",200,TN,state:lower,TN-21,1.005106289,1,10.52338028,39.47661972,39.5,NA,1,23.31,0.117,0.153374233,0,1,0.4251,2,1,0,0,30950,0,50446,10.82865874,31460,10.35650396,9350,9.143238568,0,0,37145.59,10.52262726,2300,7.74109909,1,50446,10.82865874,M
cand110263,113679,2006,TN2006,TN8734,"JOHNSON, JACK",200,TN,state:upper,TN-23,0.979691251,1,9.268562317,40.73143768,40.7,NA,1,78.831,0.117,0.195652174,0,0,0.4251,2,1,0,0,49350,0,106053,11.57169425,34505,10.4488885,100075,11.51368518,1000,6.908754779,-19310,0,12015,9.393994374,1,106053,11.57169425,M
cand110281,122180,2008,TN2008,TN9671,"YAGER, KEN",200,TN,state:upper,TN-12,0.963924694,1,3.740990243,46.25900976,46.3,NA,1,63.446,0.117,0.2,0,0,0.4179,2,1,54.39775085,0,580878,0,289326,12.57530936,102700,11.53957713,169800,12.04238244,1050,6.957497371,72700,11.19411042,9950,9.205428328,1,289326,12.57530936,M
cand110282,122335,2008,TN2008,TN9761,"BARKER, JUDY",100,TN,state:lower,TN-77,0.007735944,0,-1.184215546,51.18421555,51.2,0,0,22.251,0.117,0.165517241,0,1,0.4179,2,0,73.44684601,1,71095,0,132980,11.79795402,70950,11.16974478,32936,10.40235192,400,5.993961427,64300,11.07133046,27810.73,10.23321315,0.515848232,257789,12.4598967,F
cand1103,103873,2006,CO2006,CO4498,"GARDNER, CORY",200,CO,state:lower,CO-63,1.102931035,1,23.31609828,26.68390172,26.7,NA,1,21.661,0.172,0.352459016,1,1,0.4702,2,1,25.77784538,0,29515,0,50436,10.82846048,16890,9.734536215,27025,10.20455464,50,3.931825633,18581.95,9.829999773,4650,8.444837529,1,50436,10.82846048,M
cand110303,113967,2006,TX2006,TX1143,"NELSON, JANE",200,TX,state:upper,TX-12,0.939969052,0,-16.41458325,66.41458325,66.4,NA,1,171.166,0.215,0.130434783,1,0,0.3822,2,1,0,1,531950,1,677298,13.42586663,231155,12.35084809,427320,12.96529077,1060,6.966967139,185605,12.13138143,33325,10.41409315,1,677298,13.42586663,F
cand110307,116980,2008,TX2008,TX1148,"ZAFFIRINI, JUDITH",100,TX,state:upper,TX-21,0.468290044,0,-20.05645353,70.05645353,70.1,NA,0,190.262,0.215,0.147058824,1,0,0.4363,2,1,100,1,476970,1,1499561,14.22068296,933701,13.74691261,537050,13.19384834,4600,8.43402895,684941.23,13.43708978,111350,11.62044265,0.999279642,1500642,14.22140357,F
cand110315,87991,2002,TX2002,TX11542,"BAXTER, TODD A",200,TX,state:lower,TX-48,0.973612129,1,3.578761433,46.42123857,46.4,NA,1,48.321,0.215,0.196428571,1,1,0.3798,3,1,58.89850616,1,803644,1,701529,13.46101752,223159,12.31564428,312865,12.65353026,36833,10.51417661,179201.29,12.09627056,15710,9.662116383,0.537726694,1304620,14.08142237,M
cand110317,100485,2004,TX2004,TX1156,"CRABB, JOE",200,TX,state:lower,TX-127,0.913887226,1,20.44476184,29.55523816,29.6,NA,1,61.786,0.215,0.217777778,1,1,0.3822,2,1,0,0,89404,0,192741,12.1691026,39150,10.57518124,149159,11.91277483,1317,7.183870715,38800,10.5662013,100,4.615120517,0.782593337,246285,12.41424468,M
cand110317,114107,2006,TX2006,TX1156,"CRABB, JOE",200,TX,state:lower,TX-127,0.913887226,1,9.219453799,40.7805462,40.8,NA,1,35.892,0.215,0.215613383,1,1,0.3822,2,1,29.55523872,1,107788,0,210285,12.25621903,41140,10.62476047,159651,11.98075173,100,4.615120517,39175,10.57581959,1744.6,7.464853615,0.903732514,232685,12.35744089,M
cand110547,64289,1998,TX1998,TX1160,"DENNY, MARY",200,TX,state:lower,TX-63,1.032738213,0,-24.3586731,74.3586731,74.4,NA,1,33.992,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,1,59040,10.98597046,20510,9.928716607,36300,10.49960057,1775,7.482118924,14140,9.556833658,6180,8.72923535,1,59040,10.98597046,F
cand110791,64433,1998,TX1998,TX116396,"RAMSAY, TOM",100,TX,state:lower,TX-2,0.59668248,1,4.937496185,45.06250381,45.1,NA,0,31.119,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,0,267851,12.49818613,95059,11.46226355,152037,11.93188577,17518,9.771041285,87739.4,11.38213773,6270,8.743691111,1,267851,12.49818613,M
cand110990,117005,2008,TX2008,TX1167,"FARRAR, JESSICA CHRISTINA",100,TX,state:lower,TX-148,0.241139885,0,-16.24115753,66.24115753,66.2,NA,0,32.51,0.215,0.220408163,1,1,0.4363,2,1,84.27225494,1,75833,1,174451,12.06939918,49018,10.79996326,122183,11.71328338,700,6.552507887,33000.67,10.40431345,16017.25,9.681483976,0.570028656,306039,12.63146782,F
cand111023,87931,2002,TX2002,TX1169,"GIDDINGS, HELEN",100,TX,state:lower,TX-109,0.364649304,0,-24.5000291,74.5000291,74.5,NA,0,35.902,0.215,0.196428571,1,1,0.3798,2,1,100,1,94395,1,126292,11.74635197,46150,10.73967391,79044,11.27777259,0,0,40750,10.61523566,5262.64,8.568578082,1,126292,11.74635197,F
cand111025,100600,2004,TX2004,TX1171,"GOOLSBY, TONY",200,TX,state:lower,TX-102,0.892988772,1,3.193019867,46.80698013,46.8,NA,1,40.338,0.215,0.217777778,1,1,0.3822,2,1,0,0,92385,0,572464,13.25770513,249318,12.42648848,199536,12.20375496,2661,7.886832999,238057.33,12.38027101,11860.29,9.381035436,0.59305978,965272,13.78016521,M
cand111025,114092,2006,TX2006,TX1171,"GOOLSBY, TONY",200,TX,state:lower,TX-102,0.892988772,1,3.133701705,46.86629829,46.9,NA,1,25.35,0.215,0.215613383,1,1,0.3822,2,0,46.80698013,1,262790,0,541118,13.20139265,236295,12.37284054,247258,12.41819165,1600,7.378383713,199120,12.20166796,36125,10.49476811,0.505782043,1069864,13.8830421,M
cand111033,100487,2004,TX2004,TX1178,"HOCHBERG, SCOTT",100,TX,state:lower,TX-137,0.238834986,1,6.618434906,43.38156509,43.4,NA,0,18.66,0.215,0.217777778,1,1,0.3822,2,1,54.75113297,1,377224,0,188896,12.14895188,81081,11.30321627,94542,11.45681004,6000,8.699681401,53385.02,10.88530419,17720,9.782505656,0.753459245,250705,12.43203223,M
cand111033,100487,2004,TX2004,TX1178,"HOCHBERG, SCOTT",100,TX,state:lower,TX-137,0.238834986,1,6.618434906,43.38156509,43.4,NA,0,18.66,0.215,0.217777778,1,1,0.3822,2,1,54.75113297,1,377224,0,188896,12.14895188,81081,11.30321627,94542,11.45681004,6000,8.699681401,53385.02,10.88530419,17720,9.782505656,0.753459245,250705,12.43203223,F
cand111033,113923,2006,TX2006,TX1178,"HOCHBERG, SCOTT",100,TX,state:lower,TX-137,0.238834986,1,7.833869934,42.16613007,42.2,NA,0,8.993,0.215,0.215613383,1,1,0.3822,2,1,56.61843491,1,700541,0,139201,11.84367421,57360,10.95711991,81841,11.31254584,0,0,42051.38,10.64667126,10266,9.236690147,1,139201,11.84367421,M
cand111033,113923,2006,TX2006,TX1178,"HOCHBERG, SCOTT",100,TX,state:lower,TX-137,0.238834986,1,7.833869934,42.16613007,42.2,NA,0,8.993,0.215,0.215613383,1,1,0.3822,2,1,56.61843491,1,700541,0,139201,11.84367421,57360,10.95711991,81841,11.31254584,0,0,42051.38,10.64667126,10266,9.236690147,1,139201,11.84367421,F
cand111041,100670,2004,TX2004,TX1187,"KRUSEE, MIKE",200,TX,state:lower,TX-52,0.844405249,1,43.62002608,6.379973919,6.4,NA,1,43.903,0.215,0.217777778,1,1,0.3822,2,1,31.59606361,0,108079,0,331431,12.71117492,107409,11.58440857,215239,12.27950896,0,0,100384.1,11.51676907,7025,8.857372833,0.91035716,364067,12.8050932,M
cand111044,87756,2002,TX2002,TX1189,"LANEY, JAMES E (PETE)",100,TX,state:lower,TX-85,0.695365477,1,14.62974302,35.37025698,35.4,NA,0,32.68,0.215,0.196428571,1,1,0.3798,2,1,100,0,1396885,0,341840,12.74209807,34855,10.45898057,63500,11.05881093,2000,7.601402335,268474.29,12.50051416,3535,8.170751424,0.917193898,372702,12.82853445,M
cand111045,64389,1998,TX1998,TX1190,"LUNA, VILMA",100,TX,state:lower,TX-33,0.507891955,0,-20.27279529,70.27279529,70.3,NA,0,21.408,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,1,79435,11.28269436,30825,10.33611377,48260,10.78437906,0,0,26790,10.19582129,3565,8.179199798,1,79435,11.28269436,F
cand111045,87971,2002,TX2002,TX1190,"LUNA, VILMA",100,TX,state:lower,TX-33,0.507891955,0,-16.47936758,66.47936758,66.5,NA,0,28.475,0.215,0.196428571,1,1,0.3798,2,1,100,1,79435,1,193265,12.17181758,85645,11.3579778,107932,11.58926594,0,0,70750,11.16692195,6463.7,8.774111886,1,193265,12.17181758,F
cand111047,87762,2002,TX2002,TX1191,"MADDEN, JERRY",200,TX,state:lower,TX-67,0.978501509,1,19.81608582,30.18391418,30.2,NA,1,28.111,0.215,0.196428571,1,1,0.3798,2,1,0,0,63735,0,103159,11.54402677,36783,10.51281825,69168,11.14430806,0,0,27127.34,10.20833422,3080,8.033009499,1,103159,11.54402677,M
cand111053,64421,1998,TX1998,TX1196,"OGDEN, STEVE",200,TX,state:upper,TX-5,0.971930971,1,5.665115356,44.33488464,44.3,NA,1,138.735,0.215,0.083333333,1,0,0.4383,2,1,NA,NA,NA,0,292128,12.58494734,78100,11.26575814,166725,12.02410703,248,5.517452896,80275,11.29322598,3625,8.195885391,1,292128,12.58494734,M
cand111059,100677,2004,TX2004,TX1200,"PUENTE, ROBERT R",100,TX,state:lower,TX-119,0.705086553,1,12.37152481,37.62847519,37.6,NA,0,36.778,0.215,0.217777778,1,1,0.3822,2,1,100,0,98144,0,285892,12.5633694,124185,11.72953572,160332,11.98500818,0,0,113785,11.64207477,8400,9.036106025,1,285892,12.5633694,M
cand111084,64281,1998,TX1998,TX13112,"DANBURG, DEBRA",100,TX,state:lower,TX-137,0.022258394,0,-13.07402039,63.07402039,63.1,NA,0,18.009,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,1,193513,12.17309997,89269,11.39942076,88858,11.39480612,14101,9.55407191,64540,11.07505596,18949,9.849559211,0.99167256,195138,12.18146228,F
cand111172,64301,1998,TX1998,TX13615,"EHRHARDT, HARRYETTE",100,TX,state:lower,TX-107,-0.153945478,0,-9.257530212,59.25753021,59.3,NA,0,17.132,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,1,192060,12.1655631,93077,11.44119313,88163,11.386954,10645,9.272939514,59042,10.98602127,24795,10.11843763,0.745965471,257465,12.45863907,F
cand111370,64329,1998,TX1998,TX14456,"GRAY, PATRICIA",100,TX,state:lower,TX-23,0.343078059,0,-5.98078537,55.98078537,56,NA,0,25.816,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,1,287171,12.56783314,80356,11.29423449,151351,11.92736353,51964,10.85832569,68286,11.13147469,11795,9.37551577,0.581695798,493679,13.10964079,F
cand111449,64385,1998,TX1998,TX16255,"LENGEFELD, DAVID",100,TX,state:lower,TX-59,0.252464225,1,4.464286804,45.5357132,45.5,NA,0,21.392,0.215,0.184684685,1,1,0.4383,2,0,NA,NA,NA,0,438621,12.99139099,85804,11.35983256,118865,11.68575209,218532,12.29469231,74882,11.22368217,9832,9.193499355,0.520419495,842822,13.64451106,M
cand111521,114118,2006,TX2006,TX2054,"WOOLLEY, BEVERLY",200,TX,state:lower,TX-136,0.946519144,0,-20.10309278,70.10309278,70.1,NA,1,34.278,0.215,0.215613383,1,1,0.3822,2,1,0,1,240837,1,326335,12.69567974,84764,11.347638,241066,12.39283018,0,0,76320,11.24270341,8344.49,9.029476552,1,326335,12.69567974,F
cand111522,113976,2006,TX2006,TX20591,"WENTWORTH, JEFF",200,TX,state:upper,TX-25,0.827837851,1,42.91163502,7.088364983,7.1,NA,1,227.825,0.215,0.130434783,1,0,0.3822,2,1,0,0,1127678,0,374334,12.83290373,146769,11.89662201,222691,12.31354493,2355,7.764720545,135044,11.81336334,11025,9.308011399,1,374334,12.83290373,M
cand111536,88036,2002,TX2002,TX2529,"SEAMAN, EUGENE J",200,TX,state:lower,TX-32,0.948189074,1,3.357009888,46.64299011,46.6,NA,1,35.478,0.215,0.196428571,1,1,0.3798,2,1,0,0,174347,0,203611,12.22396659,113225,11.6371411,119121,11.68790346,0,0,74475,11.2182322,7950,8.981052986,1,203611,12.22396659,M
cand111538,87975,2002,TX2002,TX2534,"OLIVO, DORA F",100,TX,state:lower,TX-27,0.316210401,0,-12.66674805,62.66674805,62.7,NA,0,32.234,0.215,0.196428571,1,1,0.3798,2,1,64.0226059,1,150884,1,40693,10.61381137,11943,9.387984339,17789,9.786391781,0,0,6505,8.780480107,10551.8,9.264146507,1,40693,10.61381137,F
cand111538,113841,2006,TX2006,TX2534,"OLIVO, DORA",100,TX,state:lower,TX-27,0.316210401,0,-10.79771805,60.79771805,60.8,NA,0,34.373,0.215,0.215613383,1,1,0.3822,2,1,100,1,40693,1,157865,11.96949552,37445,10.53065517,98100,11.49375284,10000,9.210440367,28345,10.25224121,8900,9.093918909,0.710463546,222200,12.31133316,F
cand111539,87887,2002,TX2002,TX2535,"COOK, ROBBY",100,TX,state:lower,TX-17,0.648065974,1,7.447148346,42.55285165,42.6,NA,0,38.367,0.215,0.196428571,1,1,0.3798,2,1,100,0,90539,0,310828,12.64699498,52667,10.87176334,190582,12.15784307,72039,11.1849768,37214.95,10.52449271,7625,8.93931874,0.745119285,417152,12.94120594,M
cand111539,100596,2004,TX2004,TX2535,"COOK, ROBBY",100,TX,state:lower,TX-17,0.648065974,1,4.843534441,45.15646556,45.2,NA,0,55.357,0.215,0.217777778,1,1,0.3822,2,1,56.37657547,1,226522,0,358950,12.79093838,49080,10.80122727,277154,12.5323322,29366,10.28762687,41285,10.62827874,6495,8.778941882,0.487899362,735705,13.5085845,M
cand111543,125580,2008,TX2008,TX2539,"SMITH, TODD",200,TX,state:lower,TX-92,0.841829276,1,13.72320938,36.27679062,36.3,NA,1,57.993,0.215,0.220408163,1,1,0.4363,2,1,0,0,78414,0,292002,12.58451593,80174,11.29196702,168975,12.03751197,13250,9.4918283,67468.47,11.11943048,9859.98,9.196340834,0.996587054,293002,12.58793471,M
cand111544,125513,2008,TX2008,TX2540,"BOHAC, DWAYNE",200,TX,state:lower,TX-138,1.069273526,1,9.006481171,40.99351883,41,NA,1,36.718,0.215,0.220408163,1,1,0.4363,2,1,38.71962738,0,251315,0,759029,13.53979526,349249,12.76354328,231125,12.3507183,27507,10.22223215,429562.63,12.97052516,64696.8,11.07748248,0.69372201,1094140,13.90547922,M
cand111587,64353,1998,TX1998,TX4021,"HOMER, MARK",100,TX,state:lower,TX-3,0.502730385,1,6.983783722,43.01621628,43,NA,0,27.75,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,0,134872,11.81208146,47788,10.77455077,75320,11.22951426,11097,9.314520191,40330,10.60487568,3833,8.251663924,1,134872,11.81208146,M
cand111590,64242,1998,TX1998,TX4024,"BROWN, BETTY",200,TX,state:lower,TX-4,1.120351566,0,-3.307254791,53.30725479,53.3,NA,1,27.863,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,0,115215,11.65455523,33610,10.42260867,54504,10.90604772,23386,10.05993559,30575,10.32797067,1610,7.384610383,0.638543733,180434,12.10312034,F
cand111590,87868,2002,TX2002,TX4024,"BROWN, BETTY",200,TX,state:lower,TX-4,1.120351566,0,-9.706726074,59.70672607,59.7,NA,1,37.371,0.215,0.196428571,1,1,0.3798,2,1,36.15398026,1,180434,1,38326,10.5538838,13902,9.539859923,22950,10.04111679,1124,7.025538315,12107,9.40162167,1645.07,7.406145908,1,38326,10.5538838,F
cand111592,64373,1998,TX1998,TX4026,"KING, PHIL",200,TX,state:lower,TX-61,1.003250612,1,14.58295441,35.41704559,35.4,NA,1,32.826,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,0,123144,11.72110968,54725,10.9100942,38369,10.55503118,0,0,81410,11.30726568,3365,8.121480375,1,123144,11.72110968,M
cand111595,64414,1998,TX1998,TX4030,"MORRISON, GEANIE W",200,TX,state:lower,TX-30,0.992939558,0,-2.742092133,52.74209213,52.7,NA,1,30.67,0.215,0.184684685,1,1,0.4383,2,1,NA,NA,NA,0,84136,11.34018982,19915,9.899278708,58044,10.96897385,0,0,20086,9.907828119,4275,8.360773272,1,84136,11.34018982,F
cand111597,100517,2004,TX2004,TX4032,"FARABEE, DAVID",100,TX,state:lower,TX-69,0.518513207,1,3.096328735,46.90367126,46.9,NA,0,48.832,0.215,0.217777778,1,1,0.3822,2,1,100,0,105163,0,354966,12.77977729,134304,11.80786861,201289,12.21250193,14750,9.599066156,84588.53,11.34556578,11314.65,9.333942002,0.639291561,555249,13.22717194,M
cand111597,113876,2006,TX2006,TX4032,"FARABEE, DAVID",100,TX,state:lower,TX-69,0.518513207,1,9.488099642,40.51190036,40.5,NA,0,30.196,0.215,0.215613383,1,1,0.3822,2,1,53.09632874,1,467007,0,118190,11.68004878,27535,10.22324952,90159,11.40934115,0,0,15565,9.652844328,3205,8.072779333,1,118190,11.68004878,M
cand111598,114110,2006,TX2006,TX4033,"DAVIS, JOHN E (COMMITTEE 1)",200,TX,state:lower,TX-129,0.955519853,1,7.672065735,42.32793427,42.3,NA,1,34.013,0.215,0.215613383,1,1,0.3822,2,1,0,0,102109,0,499972,13.12230738,197475,12.19337234,258386,12.46221374,1590,7.372118028,174299.75,12.06853753,24875,10.12165876,0.512285289,975964,13.79118098,M
cand111598,117016,2008,TX2008,TX4033,"DAVIS, JOHN E (COMMITTEE 1)",200,TX,state:lower,TX-129,0.955519853,1,8.516368866,41.48363113,41.5,NA,1,57.184,0.215,0.220408163,1,1,0.4363,2,1,42.32793427,1,384635,0,259876,12.46795987,86695,11.37016303,165258,12.01526922,173,5.159055299,89695,11.40418145,4000,8.294299609,1,259876,12.46795987,M
cand111703,87747,2002,TX2002,TX7023,"KEFFER, BILL",200,TX,state:lower,TX-107,1.150824526,1,8.407875061,41.59212494,41.6,NA,1,35.55,0.215,0.196428571,1,1,0.3798,2,1,59.41391754,1,257465,0,95908,11.47114468,41610,10.63611983,55965,10.93249964,100,4.615120517,28658.17,10.26322874,7260,8.890272839,1,95908,11.47114468,M
cand111707,100639,2004,TX2004,TX7027,"WONG, MARTHA",200,TX,state:lower,TX-134,0.85139228,0,-4.720707604,54.7207076,54.7,NA,1,67.235,0.215,0.217777778,1,1,0.3822,2,0,46.39175415,1,1059848,1,832449,13.63212724,459731,13.03839899,245203,12.4098458,2628,7.874358825,365810.8,12.80987427,87440.17,11.3787215,0.451246411,1844777,14.42786896,F
cand111709,100554,2004,TX2004,TX7030,"GEREN, CHARLIE",200,TX,state:lower,TX-99,0.808276106,1,19.67420827,30.32579173,30.3,NA,1,58.043,0.215,0.217777778,1,1,0.3822,2,1,0,0,269177,0,699429,13.45801957,349172,12.76332278,334787,12.72125277,759,6.633318433,288571.55,12.57270181,28460,10.25629001,0.991857294,705171,13.46619561,M
cand111709,114088,2006,TX2006,TX7030,"GEREN, CHARLIE",200,TX,state:lower,TX-99,0.808276106,1,15.09050667,34.90949333,34.9,NA,1,36.316,0.215,0.215613383,1,1,0.3822,2,1,30.32579231,1,291306,0,860801,13.66561863,368912,12.81831612,451887,13.02118964,500,6.216606101,275368.47,12.525869,62223.79,11.03850875,0.99488343,865228,13.67074833,M
cand111709,116950,2008,TX2008,TX7030,"GEREN, CHARLIE",200,TX,state:lower,TX-99,0.808276106,1,16.65898296,33.34101704,33.3,NA,1,71.382,0.215,0.220408163,1,1,0.4363,2,1,33.82806396,1,705171,0,704651,13.46545792,238376,12.38160873,433011,12.97852072,12500,9.43356392,197841.16,12.19522482,16110,9.687257547,1,704651,13.46545792,M
cand111711,100483,2004,TX2004,TX7032,"VILLARREAL, MIKE",100,TX,state:lower,TX-123,0.324292922,1,11.6004982,38.3995018,38.4,NA,0,35.339,0.215,0.217777778,1,1,0.3822,2,1,63.08786392,0,174160,0,185014,12.12818678,57938,10.96714601,117844,11.67712548,0,0,45877.5,10.73375188,12020,9.394410399,1,185014,12.12818678,M
cand111717,100542,2004,TX2004,TX7038,"SELIGER, KEL",200,TX,state:upper,TX-31,1.036830876,1,28.53127588,21.46872412,21.5,NA,1,216.855,0.215,0.166666667,1,0,0.3822,2,1,NA,NA,NA,0,545515,13.20948558,241706,12.39548153,296094,12.59843563,0,0,177649.36,12.08757263,17975,9.796792814,1,545515,13.20948558,M
cand111722,88016,2002,TX2002,TX7043,"HARPER-BROWN, LINDA L",200,TX,state:lower,TX-105,1.05633377,0,-34.94888327,84.94888327,84.9,NA,1,17.748,0.215,0.196428571,1,1,0.3798,2,1,63.64125061,0,94057,0,227990,12.33705705,72360,11.18942276,85806,11.35985587,500,6.216606101,115067.61,11.65328384,15760,9.665293813,0.97082707,234841,12.36666397,F
cand111722,100508,2004,TX2004,TX7043,"HARPER-BROWN, LINDA",200,TX,state:lower,TX-105,1.05633377,0,-9.202915192,59.20291519,59.2,NA,1,36.483,0.215,0.217777778,1,1,0.3822,2,1,0,1,320313,1,231399,12.35189877,111332,11.62028099,65779,11.09407112,450,6.11146734,141275.14,11.85847169,14640,9.591581091,0.964648844,239879,12.38788991,F
cand111722,114093,2006,TX2006,TX7043,"HARPER-BROWN, LINDA",200,TX,state:lower,TX-105,1.05633377,0,-7.268871824,57.26887182,57.3,NA,1,21.568,0.215,0.215613383,1,1,0.3822,2,1,40.79708481,1,234841,1,727394,13.49722356,268031,12.49886166,269466,12.50420121,16050,9.683526432,337397.11,12.72901885,49330,10.80630797,0.917586805,792725,13.58323166,F
