"","PUBID","year","weight","selfemp","wage","age","numChildren","educ","school","experience","tenure","tenure2","fullTime","multipleLocations","unionized","firmSize","marstat","region","urban","industry","occupation","autonomy","competitiveness","hazardous","regularity","teamwork"
"6024",1311,2009,327319,0,2224,29,1,"2.High school",FALSE,539,9.519230769,90.61575444,TRUE,0,1,"2. 30-299","Married",2,NA,"Public Administration and Armed Forces",5310,3.255813892,2.635,1.0136,1.2795,4.2507
"6025",1311,2010,327319,0,2240,30,1,"2.High school",FALSE,594,10.57692308,111.8713018,TRUE,0,1,"2. 30-299","Married",2,1,"Public Administration and Armed Forces",5310,3.255813892,2.635,1.0136,1.2795,4.2507
"6026",1311,2011,327319,0,2240,31,1,"2.High school",FALSE,638,11.42307692,130.4866864,TRUE,0,1,"2. 30-299","Married",2,1,"Public Administration and Armed Forces",5420,NA,NA,NA,NA,NA
"6027",1311,2013,327319,0,2240,33,1,"2.High school",FALSE,752,13.61538462,185.3786982,TRUE,0,1,"2. 30-299","Married",2,1,"Public Administration and Armed Forces",5420,NA,NA,NA,NA,NA
"6044",1313,1998,281310,NA,1100,15,0,"1.Less than HS",TRUE,15,0.115384615,0.013313609,FALSE,NA,NA,NA,NA,2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",2720,3.955255243,4.425480849,1.312156261,1.863666667,4.487133333
"6045",1313,2000,281310,0,725,17,0,"1.Less than HS",TRUE,32,0.326923077,0.106878698,FALSE,1,0,"2. 30-299","No romantic union",2,0,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"6046",1313,2001,281310,0,725,18,0,"2.High school",TRUE,65,0.961538462,0.924556213,FALSE,1,0,"2. 30-299","No romantic union",2,0,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"6047",1313,2002,281310,0,750,19,0,"2.High school",TRUE,102,0.673076923,0.453032544,FALSE,1,0,"2. 30-299","No romantic union",2,0,"Educational and Social Services",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"6048",1313,2003,281310,0,875,20,0,"2.High school",TRUE,156,1.711538462,2.929363905,FALSE,0,0,"1. Less than 30","No romantic union",2,0,"Educational and Social Services",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"6049",1313,2004,281310,0,875,21,0,"2.High school",TRUE,177,2.115384615,4.474852071,FALSE,1,0,"1. Less than 30","No romantic union",2,1,"Educational and Social Services",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"6050",1313,2005,281310,0,900,22,0,"4.College",TRUE,201,0.211538462,0.044748521,FALSE,NA,NA,NA,"No romantic union",2,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"6051",1313,2006,281310,0,1200,23,0,"4.College",TRUE,216,0.288461538,0.083210059,TRUE,0,0,"1. Less than 30","No romantic union",2,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2100,4.648408599,3.865386539,1.0138,1.1512,3.619138086
"6052",1313,2007,281310,0,8077,24,0,"4.College",TRUE,241,0.480769231,0.231139053,FALSE,1,0,"2. 30-299","No romantic union",2,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2100,4.648408599,3.865386539,1.0138,1.1512,3.619138086
"6053",1313,2008,281310,0,4006,26,0,"4.College",FALSE,301,1.634615385,2.671967456,TRUE,0,0,"2. 30-299","No romantic union",2,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2100,4.648408599,3.865386539,1.0138,1.1512,3.619138086
"6054",1313,2010,281310,0,3045,28,0,"4.College",FALSE,404,3.615384615,13.07100592,TRUE,0,0,"2. 30-299","No romantic union",2,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2100,4.648408599,3.865386539,1.0138,1.1512,3.619138086
"6055",1314,1997,291172,NA,425,14,0,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4130,3.504788749,2.4353,1.2541,1.2763,4.5087
"6056",1314,1998,291172,NA,350,16,0,"1.Less than HS",TRUE,NA,NA,NA,FALSE,0,0,"1. Less than 30",NA,2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"6057",1314,1999,291172,NA,650,17,0,"1.Less than HS",TRUE,NA,0.596153846,0.355399408,FALSE,0,0,"2. 30-299","No romantic union",2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4150,3.140506337,2.437256274,1.0192,1.1285,4.416641664
"6058",1314,2000,291172,0,800,18,0,"2.High school",TRUE,NA,1.807692308,3.267751479,FALSE,1,0,"2. 30-299","No romantic union",2,0,"Retail Trade",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"6059",1314,2001,291172,0,900,19,0,"2.High school",TRUE,NA,2.673076923,7.145340237,FALSE,0,0,"2. 30-299","No romantic union",2,0,"Retail Trade",5400,4.013030244,3.231223122,1.0179982,1.1739,4.4473
"6060",1314,2002,291172,0,1125,20,0,"2.High school",FALSE,NA,3.826923077,14.64534024,TRUE,0,0,"2. 30-299","No romantic union",2,0,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"6061",1314,2003,291172,0,1200,21,0,"3.Some college",TRUE,NA,4.75,22.5625,TRUE,1,0,"2. 30-299","No romantic union",2,0,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"6062",1314,2004,291172,0,1350,22,0,"3.Some college",FALSE,NA,5.769230769,33.28402367,TRUE,1,0,"2. 30-299","No romantic union",2,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"6063",1314,2005,291172,0,1500,23,0,"4.College",FALSE,NA,6.692307692,44.78698225,TRUE,1,0,"2. 30-299","Cohabiting",2,NA,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6064",1314,2006,291172,0,1700,24,0,"4.College",FALSE,NA,7.634615385,58.28735207,TRUE,0,0,"2. 30-299","Cohabiting",2,NA,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6065",1314,2007,291172,0,1630,25,0,"4.College",FALSE,NA,8.596153846,73.89386095,TRUE,0,0,"2. 30-299","Married",2,NA,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6066",1314,2008,291172,0,1500,26,0,"4.College",FALSE,NA,9.711538462,94.31397929,TRUE,0,0,"2. 30-299","Married",2,NA,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6067",1314,2009,291172,0,2350,27,1,"4.College",FALSE,NA,10.61538462,112.6863905,TRUE,0,0,"2. 30-299","Married",2,NA,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6068",1314,2010,291172,0,7558,28,1,"4.College",FALSE,NA,11.73076923,137.6109467,TRUE,0,0,"2. 30-299","Married",2,0,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6069",1314,2011,291172,0,1767,29,1,"4.College",FALSE,NA,12.53846154,157.2130178,TRUE,1,0,"2. 30-299","Married",2,0,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6070",1314,2013,291172,0,1767,31,2,"4.College",FALSE,NA,14.69230769,215.8639053,TRUE,0,0,"2. 30-299","Married",2,0,"Retail Trade",50,4.255908654,4.16525,1.24195,1.22675,4.31295
"6071",1315,1997,327319,NA,475,17,0,NA,TRUE,29,0.557692308,0.31102071,FALSE,0,0,"1. Less than 30","No romantic union",2,0,"Information and Communications",4060,3.352571931,2.04099795,1.201989901,1.2773,4.113444328
"6072",1315,1998,327319,NA,264,18,0,"2.High school",FALSE,111,0.692307692,0.479289941,FALSE,0,0,"2. 30-299","No romantic union",2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4110,3.61957127,2.606160616,1.2344,1.3274,4.477847785
"6073",1315,1999,327319,NA,1000,19,0,"2.High school",FALSE,164,0.269230769,0.072485207,TRUE,1,0,"3. 300+","Cohabiting",2,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",3630,4.318733333,3.4285,1,1.4828,2.4667
"6074",1315,2000,327319,0,50000,20,0,"2.High school",FALSE,208,1.115384615,1.24408284,TRUE,1,0,"3. 300+","Cohabiting",2,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",3630,4.318733333,3.4285,1,1.4828,2.4667
"6075",1315,2006,327319,0,1119,26,0,"2.High school",FALSE,519,7.096153846,50.35539941,TRUE,1,0,"3. 300+","Married",2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6076",1315,2007,327319,0,1395,27,0,"2.High school",FALSE,566,8,64,TRUE,1,0,"3. 300+","Cohabiting",2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6077",1315,2008,327319,0,1186,28,0,"2.High school",FALSE,622,9.076923077,82.39053254,TRUE,1,0,"3. 300+","No romantic union",2,NA,"Arts, Entertainment, Recreation, Accommodations, and Food Services",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6078",1315,2009,327319,0,1635,29,0,"2.High school",FALSE,668,9.961538462,99.23224852,TRUE,1,0,"3. 300+","No romantic union",2,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6079",1315,2011,327319,0,1667,31,0,"2.High school",FALSE,769,11.90384615,141.7015533,FALSE,1,0,"3. 300+","No romantic union",2,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",3630,4.318733333,3.4285,1,1.4828,2.4667
"6080",1315,2013,327319,0,2500,33,0,"2.High school",TRUE,887,0.346153846,0.119822485,FALSE,NA,NA,NA,"No romantic union",2,1,"Educational and Social Services",5120,4.173710508,2.1113,1,1.0987,3.821782178
"6093",1319,1998,321820,NA,515,14,0,"1.Less than HS",TRUE,8,0.153846154,0.023668639,FALSE,NA,NA,NA,NA,2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4050,3.225815026,3.310931093,1.6601,1.443455654,4.01639836
"6094",1319,1999,321820,NA,540,15,0,"1.Less than HS",TRUE,56,1.076923077,1.159763314,FALSE,NA,NA,NA,NA,2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4060,3.352571931,2.04099795,1.201989901,1.2773,4.113444328
"6095",1319,2000,321820,0,540,16,0,"1.Less than HS",TRUE,76,1.461538462,2.136094675,FALSE,NA,NA,NA,NA,2,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4060,3.352571931,2.04099795,1.201989901,1.2773,4.113444328
"6096",1319,2001,321820,0,550,17,0,"1.Less than HS",TRUE,83,0.134615385,0.018121302,FALSE,NA,NA,NA,"No romantic union",2,0,"Other Services",4220,3.983,2.745174517,3.168816882,1.2546,3.927692769
"6097",1319,2002,321820,0,600,18,0,"2.High school",TRUE,137,1.173076923,1.376109467,FALSE,1,0,"1. Less than 30","No romantic union",2,0,"Other Services",4220,3.983,2.745174517,3.168816882,1.2546,3.927692769
"6098",1319,2003,321820,0,850,19,0,"2.High school",FALSE,187,0.519230769,0.269600592,TRUE,1,0,"1. Less than 30","No romantic union",2,0,"Health Care",2020,4.074716021,2.478675,1.451711293,1.2579,4.296292593
"6099",1319,2004,321820,0,1137,20,0,"2.High school",FALSE,241,1.557692308,2.426405325,TRUE,1,0,"1. Less than 30","No romantic union",2,1,"Health Care",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6100",1319,2005,321820,0,1187,21,0,"2.High school",FALSE,293,2.557692308,6.541789941,TRUE,1,0,"1. Less than 30","Cohabiting",2,1,"Health Care",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6101",1319,2006,321820,0,1234,22,0,"2.High school",FALSE,342,3.5,12.25,TRUE,1,0,"1. Less than 30","No romantic union",2,1,"Health Care",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6102",1319,2007,321820,0,1294,23,0,"2.High school",FALSE,391,4.442307692,19.73409763,TRUE,1,1,"1. Less than 30","Cohabiting",2,1,"Health Care",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"6103",1319,2008,321820,0,1149,24,0,"2.High school",FALSE,443,0.615384615,0.378698225,TRUE,1,0,"1. Less than 30","Cohabiting",2,1,"Transportation and Warehousing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"6104",1319,2009,321820,0,1149,25,0,"2.High school",FALSE,491,1.538461538,2.366863905,TRUE,1,0,"1. Less than 30","Cohabiting",2,1,"Transportation and Warehousing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"6105",1319,2010,321820,0,1137,26,0,"2.High school",FALSE,547,2.615384615,6.840236686,TRUE,1,0,"1. Less than 30","No romantic union",2,1,"Transportation and Warehousing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"6106",1319,2011,321820,0,1187,27,0,"2.High school",FALSE,595,3.538461538,12.52071006,TRUE,1,0,"1. Less than 30","Cohabiting",2,1,"Transportation and Warehousing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"6107",1319,2013,321820,0,1221,29,0,"2.High school",FALSE,708,5.711538462,32.6216716,TRUE,1,0,"1. Less than 30","Cohabiting",2,0,"Transportation and Warehousing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"6122",1324,1997,210044,NA,480,16,0,NA,TRUE,1,0.019230769,0.000369822,FALSE,1,0,"1. Less than 30","No romantic union",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"6123",1324,1998,210044,NA,605,18,0,"2.High school",TRUE,57,0.115384615,0.013313609,FALSE,NA,NA,NA,"No romantic union",3,1,"Health Care",3650,3.759903452,2.411842648,2.112720773,1.07135,4.461575
"6124",1324,2002,210044,0,1175,22,1,"2.High school",FALSE,187,0.269230769,0.072485207,TRUE,1,0,"3. 300+","Cohabiting",3,1,"Finance, Insurance, Real Estate, and Rental and Leasing",5100,4.156761241,3.315931593,1.0204,1.0686,4.2445
"6125",1324,2003,210044,0,1100,23,2,"2.High school",FALSE,228,2.923076923,8.544378698,TRUE,0,1,"2. 30-299","No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"6126",1324,2004,210044,0,723,24,2,"2.High school",FALSE,246,0.346153846,0.119822485,TRUE,0,0,NA,"No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6127",1324,2005,210044,0,932,25,2,"2.High school",FALSE,284,1.076923077,1.159763314,TRUE,0,0,NA,"No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6128",1324,2006,210044,0,1100,26,2,"2.High school",FALSE,332,0.730769231,0.534023669,TRUE,1,0,"2. 30-299","No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6129",1324,2007,210044,0,1025,27,2,"2.High school",FALSE,372,1.5,2.25,FALSE,0,0,NA,"No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6130",1324,2008,210044,0,1000,28,2,"2.High school",FALSE,426,2.538461538,6.443786982,TRUE,0,0,"3. 300+","No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6131",1324,2009,210044,0,1000,29,2,"2.High school",FALSE,474,3.461538462,11.98224852,TRUE,0,0,"3. 300+","No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6132",1324,2010,210044,0,1050,30,3,"2.High school",FALSE,527,4.480769231,20.0772929,TRUE,0,0,"3. 300+","No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6133",1324,2011,210044,0,1211,31,3,"2.High school",FALSE,575,5.403846154,29.20155325,FALSE,1,0,"3. 300+","No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6134",1324,2013,210044,0,1400,33,5,"2.High school",FALSE,660,0.692307692,0.479289941,FALSE,1,0,NA,"No romantic union",3,1,"Health Care",3600,3.62101816,2.253883074,1.26575105,1.060135338,4.307689744
"6173",1330,1997,285032,NA,188,14,0,NA,TRUE,8,0.153846154,0.023668639,TRUE,NA,NA,NA,NA,3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4620,4.178222684,2.84795,1.290614531,1.56155,3.7425
"6174",1330,1998,285032,NA,1200,16,0,"1.Less than HS",TRUE,26,0.346153846,0.119822485,FALSE,0,0,"1. Less than 30",NA,3,1,"Educational and Social Services",2720,3.955255243,4.425480849,1.312156261,1.863666667,4.487133333
"6175",1330,1999,285032,NA,2000,18,0,"1.Less than HS",TRUE,37,0.557692308,0.31102071,FALSE,NA,NA,NA,"No romantic union",3,1,"Educational and Social Services",2720,3.955255243,4.425480849,1.312156261,1.863666667,4.487133333
"6176",1330,2000,285032,0,10000,18,0,"2.High school",TRUE,NA,NA,NA,FALSE,NA,NA,NA,"No romantic union",3,1,"Educational and Social Services",5860,3.9769,2.2848,1.399,1,4.4563
"6177",1330,2006,285032,0,5200,24,0,"4.College",TRUE,NA,0.25,0.0625,TRUE,NA,NA,NA,"No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2100,4.648408599,3.865386539,1.0138,1.1512,3.619138086
"6178",1330,2007,285032,0,559,25,0,"4.College",FALSE,NA,0.326923077,0.106878698,TRUE,1,0,"3. 300+","Cohabiting",2,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2100,4.648408599,3.865386539,1.0138,1.1512,3.619138086
"6179",1330,2013,285032,0,6538,32,1,"4.College",FALSE,NA,5.038461538,25.38609467,TRUE,0,0,"2. 30-299","Married",2,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",2100,4.648408599,3.865386539,1.0138,1.1512,3.619138086
"6251",1354,1997,111404,NA,650,17,1,NA,FALSE,67,0.019230769,0.000369822,FALSE,NA,0,"1. Less than 30","No romantic union",3,1,"Retail Trade",9640,3.128466667,2.6102,1.78,1.516,4.279072093
"6252",1354,1998,111404,NA,650,18,1,"1.Less than HS",FALSE,132,1.192307692,1.421597633,TRUE,0,NA,"2. 30-299","No romantic union",3,1,"Transportation and Warehousing",5260,2.9368,2.7455,1.1644,1.0014,4.323932393
"6253",1354,1999,111404,NA,675,19,2,"1.Less than HS",FALSE,170,1.923076923,3.698224852,TRUE,0,0,"3. 300+","Cohabiting",3,1,"Transportation and Warehousing",5260,2.9368,2.7455,1.1644,1.0014,4.323932393
"6254",1354,2001,111404,0,600,21,3,"1.Less than HS",FALSE,190,0.057692308,0.003328402,FALSE,NA,NA,NA,"Cohabiting",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5930,NA,NA,NA,NA,NA
"6255",1354,2004,111404,0,1100,24,0,"1.Less than HS",FALSE,278,1.692307692,2.863905325,TRUE,1,0,"2. 30-299","No romantic union",3,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"6256",1355,2000,82498,0,800,19,2,"1.Less than HS",FALSE,43,0.307692308,0.094674556,TRUE,0,0,NA,"Cohabiting",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",8400,3.444333333,3.1439,1.4019,1.1734,3.7289
"6257",1355,2001,82498,0,472,20,2,"1.Less than HS",FALSE,52,0.173076923,0.029955621,TRUE,NA,NA,NA,"Cohabiting",3,1,"Educational and Social Services",9620,3.900511626,2.452345235,2.317368263,1.6045,4.567256726
"6273",1357,2001,94511,0,675,19,0,"2.High school",FALSE,33,0.634615385,0.402736686,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"6274",1357,2002,94511,0,835,20,1,"2.High school",TRUE,77,1.480769231,2.192677515,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Retail Trade",4700,4.369858527,2.9767,1.5369,1.4556,4.5206
"6275",1357,2003,94511,0,805,21,1,"2.High school",TRUE,125,2.403846154,5.778476331,FALSE,1,0,"2. 30-299","Cohabiting",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"6276",1357,2004,94511,0,750,22,2,"3.Some college",TRUE,159,0.442307692,0.195636095,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Educational and Social Services",2540,3.992697498,2.606047879,1.28264,1.24412,4.469930601
"6277",1357,2005,94511,0,673,23,2,"3.Some college",TRUE,211,1.442307692,2.080251479,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Educational and Social Services",2540,3.992697498,2.606047879,1.28264,1.24412,4.469930601
"6278",1357,2006,94511,0,800,24,2,"3.Some college",TRUE,231,1.826923077,3.337647929,TRUE,1,0,"3. 300+","Cohabiting",3,1,"Educational and Social Services",2540,3.992697498,2.606047879,1.28264,1.24412,4.469930601
"6279",1357,2007,94511,0,1903,25,2,"4.College",FALSE,278,2.730769231,7.457100592,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"6280",1357,2008,94511,0,1628,26,2,"4.College",FALSE,329,3.711538462,13.77551775,TRUE,1,0,"2. 30-299","Married",3,1,"Educational and Social Services",2300,4.201316667,1.86895,1,1.0315,4.593220339
