year,gender,education,feeling_blacks,feeling_jews,feeling_whites,feeling_police,race,voted,ownhome,pid
1974,1,0,50,NA,70,85,1,0,1,1
1974,0,1,70,NA,97,70,1,1,1,3
1974,1,2,0,NA,97,70,1,1,1,3
1974,0,2,50,NA,70,60,1,0,1,2
1974,1,4,50,NA,50,60,1,1,0,2
1974,1,4,50,NA,70,70,1,1,1,1
1974,1,1,97,NA,97,97,1,1,1,3
1974,0,2,70,NA,97,97,1,1,0,1
1974,0,4,85,NA,85,70,1,1,1,3
1974,0,4,70,NA,97,85,1,1,0,3
1974,0,1,70,NA,NA,70,1,1,0,1
1974,1,3,60,NA,50,70,1,1,1,1
1974,1,3,50,NA,70,70,1,1,1,1
1974,0,2,50,NA,50,60,1,0,0,2
1974,1,2,60,NA,70,70,1,1,1,3
1974,1,2,50,NA,50,80,1,0,1,2
1974,0,1,97,NA,85,85,1,0,0,2
1974,1,2,50,NA,50,50,1,0,1,2
1974,0,3,97,NA,97,97,1,0,1,2
1974,0,3,70,NA,85,85,1,0,0,1
1974,1,3,60,NA,85,70,1,0,0,1
1974,0,2,50,NA,80,70,1,0,1,3
1974,0,2,85,NA,97,85,1,0,1,1
1974,1,4,60,NA,70,60,1,0,1,1
1974,0,1,50,NA,97,0,1,0,0,2
1974,1,2,85,NA,85,60,1,0,0,1
1974,1,4,85,NA,85,97,1,1,0,1
1974,0,4,50,NA,50,50,1,0,1,1
1974,1,3,70,NA,70,85,2,1,1,1
1974,0,1,85,NA,97,97,5,1,1,1
1974,0,2,85,NA,85,85,1,0,0,3
1974,1,3,50,NA,NA,60,1,0,0,1
1974,1,3,60,NA,60,60,1,1,1,2
1974,0,1,NA,NA,NA,NA,1,1,1,1
1974,1,2,97,NA,40,15,2,0,0,1
1974,0,1,70,NA,50,NA,2,0,1,1
1974,0,2,97,NA,50,50,2,0,0,1
1974,0,3,85,NA,85,85,1,1,1,3
1974,1,2,97,NA,97,50,4,0,0,2
1974,0,2,97,NA,85,97,2,0,1,2
1974,0,4,97,NA,97,85,1,1,1,1
1974,1,2,50,NA,97,40,1,1,1,2
1974,0,2,60,NA,97,97,1,1,1,1
1974,1,2,70,NA,NA,85,1,0,0,3
1974,1,3,40,NA,50,50,1,1,0,2
1974,0,3,50,NA,50,60,1,1,1,3
1974,1,4,97,NA,97,60,1,1,1,3
1974,0,4,85,NA,85,85,1,0,1,3
1974,1,1,50,NA,50,85,1,0,1,3
1974,0,1,85,NA,85,70,1,0,1,2
1974,0,4,70,NA,85,85,1,0,1,1
1974,0,4,50,NA,50,50,1,1,1,3
1974,0,2,50,NA,50,50,1,0,0,2
1974,1,2,50,NA,97,97,1,1,0,1
1974,1,2,85,NA,85,85,1,0,1,2
1974,1,3,50,NA,97,97,1,0,0,1
1974,1,2,97,NA,97,85,2,0,0,2
1974,0,2,60,NA,97,85,1,0,1,1
1974,0,2,50,NA,50,97,1,0,1,3
1974,1,3,40,NA,85,40,1,0,1,1
1974,0,3,70,NA,97,0,1,0,0,1
1974,0,2,60,NA,97,0,1,0,0,1
1974,1,1,85,NA,97,70,1,0,0,3
1974,0,2,70,NA,70,60,1,0,1,1
1974,1,4,60,NA,85,60,1,0,0,1
1974,0,4,50,NA,50,85,1,0,1,1
1974,0,2,85,NA,97,85,1,1,1,3
1974,1,3,50,NA,50,30,1,1,1,3
1974,0,2,60,NA,85,97,1,1,1,3
1974,0,1,85,NA,85,97,1,0,0,2
1974,0,1,50,NA,97,50,1,0,0,1
1974,0,2,70,NA,60,60,1,0,0,1
1974,0,2,50,NA,97,97,1,1,0,1
1974,1,1,70,NA,80,80,1,1,1,3
1974,1,2,50,NA,50,85,1,0,1,2
1974,0,3,NA,NA,NA,95,1,1,NA,3
1974,1,4,30,NA,85,85,1,1,1,3
1974,1,1,NA,NA,NA,NA,1,1,1,1
1974,1,2,40,NA,97,70,1,0,1,3
1974,1,1,50,NA,97,85,1,0,1,1
1974,0,2,70,NA,85,85,1,0,1,2
1974,0,1,NA,NA,NA,NA,1,0,1,2
1974,0,2,40,NA,97,97,1,1,1,3
1974,0,2,97,NA,97,85,1,0,0,1
1974,1,3,50,NA,50,40,1,0,1,2
1974,0,3,NA,NA,NA,80,1,0,0,3
1974,1,3,50,NA,85,85,1,0,0,2
1974,0,2,50,NA,97,97,1,0,0,1
1974,0,1,70,NA,85,70,1,0,1,1
1974,1,1,97,NA,97,97,2,0,0,3
1974,1,2,50,NA,50,97,1,0,1,2
1974,0,2,85,NA,85,60,1,1,1,3
1974,0,2,50,NA,70,50,1,0,1,2
1974,1,2,70,NA,70,85,1,0,0,1
1974,0,2,70,NA,85,85,1,0,1,1
1974,0,2,85,NA,85,60,2,0,1,2
1974,0,2,70,NA,97,50,1,0,1,1
1974,0,3,97,NA,85,90,1,1,1,2
1974,1,2,70,NA,70,60,1,0,1,2
1974,0,2,85,NA,97,85,1,0,1,1
1974,0,2,60,NA,70,85,1,0,1,1
1974,1,2,60,NA,60,60,1,0,1,3
1974,0,2,60,NA,60,60,1,0,0,3
1974,0,3,50,NA,50,60,1,1,1,1
1976,1,4,60,97,50,60,1,1,1,1
1976,1,2,70,60,97,70,1,1,1,3
1976,0,2,NA,NA,NA,NA,2,0,0,3
1976,0,1,NA,NA,NA,NA,1,1,1,2
1976,1,4,60,50,50,60,1,1,0,2
1976,0,2,60,40,60,60,1,1,1,3
1976,0,2,60,60,97,60,1,1,1,3
1976,1,2,50,50,70,70,1,1,1,3
1976,0,3,97,97,97,85,1,0,1,2
1976,0,3,70,NA,70,80,1,1,1,1
1976,0,1,60,NA,97,85,1,0,1,1
1976,1,1,80,80,80,90,1,1,1,2
1976,1,1,50,40,70,70,1,1,1,1
1976,0,2,60,60,97,70,1,0,1,1
1976,1,1,85,60,97,97,1,1,1,3
1976,0,4,70,50,50,50,1,1,1,3
1976,1,1,60,70,97,NA,1,1,1,3
1976,0,3,40,50,70,70,1,1,1,3
1976,0,4,50,50,97,50,1,1,1,1
1976,1,4,50,50,50,70,1,1,1,3
1976,0,2,50,50,85,85,1,1,1,3
1976,0,2,60,85,85,60,1,0,0,1
1976,0,2,50,50,85,60,1,0,1,2
1976,0,3,85,97,97,97,1,1,1,3
1976,1,4,50,40,50,50,1,1,1,3
1976,0,1,60,60,85,85,1,0,1,1
1976,1,3,60,97,70,40,1,1,1,1
1976,0,2,60,60,97,97,1,1,1,1
1976,0,1,0,50,97,97,1,0,0,1
1976,0,1,85,70,85,85,1,1,1,1
1976,1,4,60,50,85,70,1,1,1,3
1976,0,2,60,50,60,70,1,1,1,1
1976,0,2,50,50,50,50,1,1,1,3
1976,0,2,50,50,80,80,1,1,0,3
1976,0,2,NA,NA,NA,NA,1,0,1,3
1976,0,1,50,50,70,97,1,1,0,1
1976,1,4,40,40,85,85,1,1,1,3
1976,0,4,97,70,97,85,1,1,1,3
1976,0,2,40,50,97,85,1,1,1,1
1976,0,4,50,50,50,50,1,1,1,1
1976,1,4,40,50,60,30,1,1,1,2
1976,0,3,70,70,70,85,1,1,1,2
1976,0,2,50,NA,80,75,1,1,1,1
1976,1,1,NA,50,60,60,1,1,1,1
1976,1,1,NA,NA,NA,NA,1,0,1,1
1976,0,4,40,60,60,50,1,1,0,1
1976,1,2,50,50,50,85,1,1,1,3
1976,0,2,70,70,85,85,1,1,1,3
1976,1,3,60,60,70,85,1,1,1,3
1976,1,1,97,NA,50,97,2,0,0,2
1976,1,1,97,50,50,50,2,1,1,1
1976,0,4,60,70,70,60,1,1,1,3
1976,0,4,60,50,70,60,1,1,1,3
1976,1,4,40,30,60,60,1,1,1,1
1976,0,1,40,15,97,85,1,0,1,1
1976,1,1,NA,NA,NA,NA,1,0,1,3
1976,0,1,97,NA,NA,NA,2,0,1,NA
1976,0,4,50,50,70,70,1,1,1,1
1976,0,2,70,60,85,70,1,1,1,3
1976,1,4,60,70,60,70,1,1,1,3
1976,1,2,85,70,85,85,1,1,0,1
1976,1,1,85,NA,50,75,2,1,1,3
1976,0,1,97,NA,97,NA,2,0,0,1
1976,0,2,70,50,70,70,1,1,1,1
1976,1,3,50,50,97,85,1,1,1,3
1976,0,2,50,50,50,50,1,0,1,2
1976,0,2,60,50,70,60,1,0,1,1
1976,0,2,50,50,50,90,1,1,1,1
1976,0,2,50,50,50,60,1,1,1,1
1976,0,1,NA,NA,NA,NA,1,0,0,1
1976,0,2,60,50,85,70,1,1,1,1
1976,1,2,97,50,50,60,2,1,0,1
1976,1,3,60,50,50,60,1,1,0,1
1976,0,2,70,60,60,70,1,1,1,1
1976,1,2,97,85,97,97,9,1,1,2
1976,0,4,50,50,50,70,9,1,1,1
1976,0,3,0,70,70,85,1,1,1,3
1976,0,1,NA,NA,NA,NA,1,0,1,1
1976,1,4,50,50,85,70,1,1,1,3
1976,0,2,NA,NA,NA,NA,1,1,0,1
1976,0,2,97,50,85,70,2,0,1,2
1976,0,2,30,50,50,70,1,1,1,3
1976,0,1,50,30,97,97,1,0,1,2
1976,0,2,NA,NA,NA,NA,1,0,1,1
1976,1,2,50,50,60,60,1,0,1,3
1976,0,3,NA,NA,NA,NA,1,0,1,3
1976,1,2,40,70,60,85,1,1,1,1
1976,0,2,70,60,85,85,1,1,1,3
1976,1,3,55,50,55,55,1,0,1,1
1976,1,3,70,97,85,85,1,1,1,3
1976,0,3,NA,NA,NA,NA,1,0,1,3
1976,1,4,40,50,50,50,1,1,1,3
1976,1,2,50,50,50,50,1,0,1,2
1976,0,4,70,50,97,85,1,1,1,1
1976,1,4,50,50,97,97,1,1,1,3
1976,0,2,60,50,97,50,1,1,1,3
1976,1,2,60,30,50,85,1,1,1,1
1976,0,2,50,60,70,70,1,1,1,1
1976,1,2,60,60,60,60,1,0,0,2
1976,0,2,70,97,97,70,1,1,1,2
1976,0,2,50,70,80,60,1,0,0,1
1976,1,2,NA,NA,NA,NA,1,0,1,1
1976,1,1,60,50,50,60,1,0,1,3
1976,0,2,48,50,90,70,1,1,1,1
1976,1,2,85,85,85,97,1,1,1,1
1976,0,2,NA,NA,NA,NA,1,1,1,1
1976,0,3,50,50,50,97,1,0,1,2
1976,0,4,70,70,70,60,3,1,1,1
1976,1,2,85,60,60,70,2,1,0,1
1976,1,1,60,30,70,70,1,1,1,3
1976,0,2,NA,NA,NA,NA,1,0,1,3
1976,0,1,50,NA,85,85,1,0,0,2
1976,1,1,50,NA,97,85,1,1,0,2
1976,0,2,50,40,70,85,1,1,1,1
1976,0,3,50,97,70,60,1,1,1,1
1976,0,2,60,50,85,85,1,0,1,1
1976,0,1,50,60,70,70,1,1,1,1
1976,1,2,60,40,85,85,1,1,1,3
1976,1,1,50,50,50,50,1,1,1,1
1976,0,2,60,50,85,97,1,1,1,1
1976,0,2,70,70,50,70,1,1,1,1
1976,1,2,NA,NA,NA,NA,1,1,1,1
1976,0,3,97,50,60,40,2,1,0,1
1976,0,3,60,50,60,97,1,1,1,3
1976,1,2,50,40,70,40,1,1,1,1
1976,0,1,40,30,70,60,1,1,1,1
1976,1,2,40,50,50,40,5,0,1,3
1976,1,2,85,70,85,70,1,1,1,2
1976,0,3,50,50,50,70,5,1,1,3
1976,0,4,60,70,97,85,1,1,1,3
1976,1,1,97,97,85,97,1,0,1,1
1976,1,4,85,70,85,70,1,1,1,3
1976,0,2,50,50,70,50,1,1,1,1
1976,0,2,50,50,50,50,1,0,0,1
1976,0,1,50,0,97,97,1,0,1,1
1976,0,3,40,50,50,40,1,1,1,2
1976,0,2,97,60,97,90,2,1,1,1
1976,1,2,50,40,60,85,1,1,1,1
1976,1,3,60,50,50,60,1,1,1,3
1976,1,3,97,97,97,97,1,1,1,3
1976,1,2,40,40,85,40,1,1,1,1
1976,0,2,60,50,85,60,1,1,1,1
1976,0,4,NA,NA,NA,NA,1,0,1,3
1976,1,2,60,50,85,60,1,1,1,3
1976,0,2,NA,NA,NA,NA,1,0,1,1
1976,0,4,85,50,85,85,1,0,1,3
1976,0,3,85,85,97,85,1,1,1,3
1976,1,4,85,50,40,40,2,1,0,1
1976,1,3,50,50,60,50,1,1,0,1
1976,0,4,60,70,60,85,3,1,1,2
1976,1,1,85,60,70,70,1,1,1,1
1976,1,4,70,70,60,70,1,1,0,3
1976,0,1,50,70,50,70,1,0,1,2
1976,0,2,50,50,50,50,1,1,1,1
1976,0,1,0,50,60,60,1,0,1,1
1976,0,1,75,75,75,75,5,1,0,3
1976,0,2,60,50,60,70,1,1,1,1
1976,1,3,60,60,70,60,1,1,1,1
1976,1,2,85,70,97,97,1,1,1,3
1976,0,3,70,70,70,85,1,1,1,3
1976,0,2,50,50,50,50,1,1,1,1
1976,1,3,40,40,70,85,1,1,1,3
1976,1,2,50,50,60,70,1,1,1,2
1976,1,1,NA,NA,NA,NA,1,0,0,3
1976,0,3,97,50,60,70,2,0,1,2
1976,0,3,50,NA,50,50,1,1,1,1
1976,1,3,50,50,50,97,1,1,1,2
1976,1,2,60,60,85,85,1,0,0,2
1976,1,1,85,97,97,85,1,0,1,1
1976,0,4,50,50,70,85,1,1,1,2
1976,0,2,NA,NA,NA,50,1,0,1,1
1976,0,2,50,0,50,97,2,0,1,1
1976,0,4,60,70,70,70,1,1,0,1
1976,0,2,70,70,85,85,1,1,0,1
1976,0,2,60,60,60,30,1,1,0,3
1976,1,2,85,70,70,50,2,1,0,1
1976,0,2,50,50,50,50,1,0,0,2
1976,1,2,40,50,50,70,1,1,1,1
1976,0,2,30,40,97,70,1,1,1,1
1976,0,3,50,50,97,70,1,1,1,1
1976,0,2,70,70,70,70,1,1,1,3
1976,1,1,NA,NA,85,60,1,1,NA,1
1976,1,3,60,85,85,60,1,1,1,3
1976,1,4,50,50,50,70,1,1,1,3
1976,1,3,85,70,70,30,2,0,1,1
1976,0,1,85,97,97,97,1,1,0,3
1976,0,2,60,97,97,85,1,0,1,1
1976,0,3,70,50,50,70,2,0,1,1
1976,0,3,70,70,70,70,1,1,1,3
1976,1,1,15,15,97,60,1,1,1,3
1976,0,3,70,85,85,85,1,1,1,3
1976,1,1,0,0,85,85,1,1,1,3
1976,0,2,60,NA,85,50,1,0,1,1
1976,0,1,NA,NA,97,97,1,1,1,3
1976,1,2,50,40,60,70,1,0,1,2
1976,0,2,60,60,85,85,1,1,1,1
1976,0,3,60,50,30,50,2,0,1,1
1976,0,2,70,50,70,50,1,1,1,1
1976,1,2,NA,NA,NA,NA,1,0,0,1
1976,0,2,97,97,97,85,1,1,1,1
1976,1,3,15,15,85,70,1,1,1,3
1976,1,2,30,15,50,50,1,0,1,3
1976,0,1,97,50,85,90,2,1,1,1
1976,1,1,NA,NA,NA,NA,2,0,0,1
1976,0,3,40,60,70,97,1,1,1,1
1976,1,4,70,50,60,85,1,1,1,3
1976,0,2,NA,NA,NA,NA,1,0,1,3
1976,0,1,60,60,70,60,1,1,1,1
1976,1,2,60,50,85,60,1,1,1,NA
1976,0,4,70,70,60,85,1,1,1,3
1976,1,2,NA,NA,NA,NA,1,0,1,2
1976,1,2,40,30,70,85,1,1,1,3
1976,0,2,60,60,85,70,1,1,1,1
1976,1,2,40,50,85,70,1,1,1,2
1976,1,4,50,50,50,85,1,1,1,1
1976,0,2,50,50,50,60,1,1,0,1
1976,0,4,40,60,85,60,1,1,1,3
1976,1,3,70,60,60,85,1,1,1,2
1976,1,2,50,50,50,85,1,1,1,3
1976,0,2,40,40,85,60,1,1,1,1
1976,1,4,50,NA,85,97,1,1,1,3
1976,0,2,70,85,85,85,1,1,1,1
1976,0,3,85,40,85,85,1,1,1,1
1976,1,1,60,NA,80,85,1,1,1,1
1976,0,3,70,50,85,60,1,1,1,3
1976,1,4,60,85,97,85,1,1,1,3
1976,0,2,65,NA,75,90,1,1,1,1
1976,0,0,NA,NA,50,70,1,0,NA,2
1976,0,3,60,40,70,97,1,0,1,1
1976,0,4,30,50,60,70,1,0,1,3
1976,1,2,60,85,50,60,1,1,1,3
1976,1,2,0,70,97,97,1,1,0,3
1976,1,4,50,40,50,60,1,1,1,3
1976,0,2,60,50,85,85,1,1,1,3
1976,0,4,97,60,60,50,2,1,1,1
1976,0,3,85,85,85,85,1,1,1,1
1976,1,3,40,50,50,40,1,1,1,3
1976,0,2,60,70,97,85,1,1,1,3
1976,0,3,NA,NA,NA,NA,1,0,1,1
1976,1,2,60,40,50,60,1,1,1,2
1976,0,3,85,60,70,85,1,1,0,2
1976,0,2,97,60,85,70,2,0,0,1
1976,1,4,60,50,50,60,1,1,1,1
1976,0,2,97,NA,50,60,2,0,1,1
1976,0,1,85,50,70,60,2,1,1,1
1976,0,1,NA,NA,60,50,1,0,1,1
1976,1,1,20,NA,50,50,1,1,1,1
1976,0,2,70,50,70,70,1,1,0,1
1976,1,2,50,30,50,30,9,1,1,3
1976,0,1,70,60,97,97,1,1,0,1
1976,0,4,60,50,50,60,1,1,1,1
1976,0,4,50,50,85,85,1,1,1,3
1976,1,2,NA,NA,NA,NA,1,0,1,3
1976,0,4,70,NA,97,97,1,1,1,3
1976,1,1,60,60,70,85,1,1,1,3
1976,0,2,70,70,85,85,1,0,1,1
1976,1,1,NA,NA,NA,NA,2,0,1,1
1976,0,2,70,70,85,85,1,1,1,3
1976,0,2,60,NA,60,60,2,1,1,1
1976,0,2,50,70,97,60,1,1,1,2
1976,0,2,0,40,85,60,1,1,1,3
1976,1,4,60,60,70,60,1,1,1,1
1976,1,2,50,50,80,50,1,1,1,1
1976,0,1,97,NA,50,50,2,1,1,1
1976,0,3,97,50,50,50,2,1,1,1
1976,1,3,NA,NA,NA,NA,9,0,1,1
1976,0,1,50,40,60,60,1,0,1,1
1976,0,4,70,70,70,85,1,1,1,1
1976,1,2,15,50,97,60,1,1,1,1
1976,1,2,70,70,97,97,1,1,1,1
1976,1,1,60,15,60,60,1,1,0,1
1976,0,4,70,85,97,85,1,1,1,3
1976,1,3,97,97,97,97,2,1,1,1
1976,0,2,50,50,97,60,1,1,1,1
1976,0,2,70,85,85,70,1,1,1,3
1976,0,1,NA,NA,NA,NA,1,0,1,1
1976,0,2,50,50,60,60,1,1,1,1
1976,1,2,97,50,50,0,2,1,1,1
1976,0,3,75,85,70,60,1,1,1,2
1976,0,2,60,30,60,60,1,0,0,2
1976,1,2,50,50,85,70,1,0,1,2
1976,1,2,70,60,70,70,1,1,1,3
1976,0,2,50,50,70,60,1,1,1,1
1976,0,2,85,70,85,70,1,1,1,1
1976,1,2,NA,NA,70,85,1,0,1,1
1976,0,2,NA,NA,NA,NA,5,0,1,1
1976,0,3,60,70,70,70,1,0,0,3
1976,1,1,60,40,97,60,1,0,1,2
1976,0,1,70,50,60,70,5,0,0,1
1976,0,2,NA,NA,NA,NA,2,0,0,1
1976,0,2,97,97,97,97,1,0,1,1
1976,0,3,50,40,70,85,1,0,1,3
1976,0,1,70,NA,60,70,5,0,0,NA
1976,1,1,50,NA,50,97,1,0,1,3
1976,1,2,60,60,60,85,1,1,1,3
1976,1,2,60,60,97,70,1,1,1,1
1976,0,2,85,40,97,85,1,1,1,3
1976,0,3,NA,NA,NA,NA,1,0,0,1
1976,0,2,70,85,85,70,1,1,1,3
1976,0,2,50,50,85,70,1,1,1,1
1976,0,3,50,50,60,60,1,1,1,1
1976,1,4,70,70,70,70,1,1,1,2
1976,1,2,40,NA,80,70,1,0,0,2
1976,0,2,70,85,85,97,1,0,0,1
1976,1,2,50,50,85,70,1,1,1,3
1976,1,1,0,0,70,90,1,1,1,3
1976,1,4,70,70,70,70,1,1,1,1
1976,0,4,85,85,85,70,1,1,0,3
1976,1,3,50,50,60,50,1,1,1,1
1976,0,2,60,50,70,70,1,0,1,3
1976,0,4,70,70,70,60,1,1,1,1
1976,0,2,70,85,85,97,1,1,0,3
1976,1,4,50,50,60,30,1,0,0,1
1976,0,4,40,50,60,50,1,0,1,1
1976,0,3,70,85,85,97,1,1,1,1
1976,1,4,50,60,50,50,1,1,1,1
1976,1,4,30,15,85,40,1,1,0,3
1976,0,4,40,50,97,97,1,1,1,3
1976,0,2,50,NA,97,70,1,1,1,1
1976,1,1,70,50,85,85,1,1,1,3
1976,1,1,70,85,97,97,1,0,1,2
1976,0,2,NA,NA,NA,NA,1,0,1,3
1976,1,3,50,50,50,70,1,1,1,3
1976,0,3,97,60,97,97,1,1,1,3
1976,0,2,85,97,85,60,1,0,1,NA
1976,0,2,50,50,70,60,1,1,0,3
1976,0,2,65,NA,85,97,1,1,1,1
1976,0,1,85,70,70,70,2,1,0,1
1976,0,2,97,85,70,85,2,1,1,1
1976,0,2,50,60,85,85,1,1,1,3
1976,0,3,NA,NA,NA,NA,2,0,0,3
1976,1,2,50,50,50,70,1,1,1,1
1976,0,2,50,50,85,85,1,1,0,3
1976,1,2,50,50,50,50,1,0,1,1
1976,0,4,70,NA,85,70,1,1,1,3
1976,0,3,70,60,85,85,1,1,1,3
1976,1,2,0,40,50,97,1,1,1,1
1976,0,2,70,50,85,85,1,0,1,2
1976,0,2,85,85,85,85,1,1,0,1
1976,1,4,60,50,50,70,1,1,1,3
1976,0,1,50,50,85,60,1,1,0,1
1976,1,2,60,50,60,60,1,1,1,1
1976,1,3,40,15,70,85,1,1,1,3
1976,1,2,70,60,85,70,1,1,1,1
1976,1,1,60,50,97,70,1,1,1,3
1976,0,2,60,50,50,70,1,1,0,1
1976,1,2,60,50,85,70,1,1,1,3
1976,0,2,60,50,97,40,1,0,1,1
1976,1,2,60,50,60,85,1,0,1,2
1976,0,4,50,70,70,60,1,1,1,1
1976,1,2,NA,NA,NA,NA,1,0,1,2
1976,0,1,50,0,50,20,1,0,0,1
1976,1,2,50,50,50,50,1,1,1,3
1976,1,4,50,50,50,70,1,1,1,3
1976,0,2,50,NA,85,97,1,1,1,3
1976,1,2,85,NA,85,85,1,1,1,1
1976,1,1,30,NA,60,70,1,1,1,3
1976,0,2,60,50,50,60,1,0,0,1
1976,0,1,50,60,85,60,1,1,1,3
1976,1,3,70,70,85,70,1,1,1,3
1976,1,3,50,50,50,50,1,1,1,1
1976,1,1,0,50,97,97,1,1,1,1
1976,1,2,0,50,70,97,1,0,0,NA
1976,0,2,85,85,70,70,1,1,1,3
1976,0,2,50,50,85,30,1,1,1,1
1976,1,3,97,50,70,40,2,1,1,1
1976,0,2,50,50,50,60,1,1,1,3
1976,0,2,NA,60,60,70,1,1,1,3
1976,0,2,50,60,85,70,1,1,0,1
1976,0,2,60,50,85,50,1,1,1,3
1976,0,2,60,60,85,85,1,1,1,3
1976,0,2,NA,NA,NA,NA,1,0,1,1
1976,0,2,97,50,97,97,1,1,1,3
1976,1,2,60,97,97,97,1,1,0,1
1976,0,2,70,70,97,97,1,1,1,1
1976,0,4,97,97,50,97,1,0,1,1
1976,1,2,15,15,70,50,1,1,1,2
1976,1,2,50,50,60,70,1,1,1,3
1976,0,2,97,60,70,70,2,1,1,1
1976,0,3,50,50,50,70,1,1,1,2
1976,1,2,70,70,50,85,1,1,1,3
1976,0,1,60,85,NA,40,2,1,1,1
1976,0,4,NA,NA,NA,NA,1,0,1,1
1976,1,4,60,50,50,85,1,1,1,2
1976,0,2,70,50,97,97,1,1,1,1
1976,0,2,50,50,50,50,1,0,1,1
1976,0,1,97,NA,70,70,2,0,1,1
1976,1,4,50,60,85,70,1,1,1,3
1976,0,1,70,15,97,70,1,1,1,1
1976,1,2,50,50,75,50,1,1,1,3
1976,0,2,70,30,70,70,1,1,1,1
1976,1,4,50,50,50,50,1,1,1,3
1976,1,3,30,60,60,60,1,1,1,3
1976,1,1,70,60,70,85,1,1,1,1
1976,0,1,97,NA,60,40,2,1,1,1
1976,0,3,40,70,80,90,1,1,1,3
1976,1,4,85,85,85,85,1,1,0,1
1976,1,2,40,50,50,70,1,1,1,2
1976,0,4,40,50,85,70,1,1,0,3
1976,0,4,50,50,50,97,1,0,1,1
1976,1,2,60,60,70,70,1,1,1,1
1976,0,4,60,50,70,70,1,1,1,3
1976,1,3,97,97,97,97,1,1,1,1
1976,1,1,NA,NA,NA,NA,1,1,0,1
1976,1,2,85,50,70,70,2,1,1,1
1976,1,2,NA,NA,NA,NA,1,0,1,2
1976,1,2,50,70,85,70,1,0,1,1
1976,1,4,85,85,85,70,1,1,1,3
1976,1,1,97,97,97,97,2,1,1,NA
1976,0,2,50,NA,97,90,1,0,1,1
1976,0,2,60,NA,85,85,1,1,1,1
1976,1,4,70,50,97,85,1,1,0,3
1976,1,2,NA,NA,NA,NA,1,0,0,2
1976,0,2,50,50,85,70,1,0,0,2
1976,1,4,40,50,60,60,1,1,1,3
1976,0,1,NA,NA,NA,NA,1,0,1,NA
1976,1,2,97,60,60,85,2,1,0,1
1976,0,3,97,60,60,70,2,1,1,1
1976,0,3,90,70,85,85,2,1,0,2
1976,1,3,50,70,85,85,1,1,1,3
1976,0,2,97,50,97,97,1,0,1,2
1976,0,3,NA,97,97,85,1,1,1,3
1976,0,3,30,50,70,85,1,1,1,3
1976,1,3,40,50,70,50,6,1,1,NA
1976,1,2,70,60,97,97,1,0,0,1
1976,1,2,60,70,60,70,1,1,1,1
1976,0,3,30,85,85,60,1,1,1,3
1976,1,3,40,40,60,60,1,1,1,3
1976,1,2,60,50,70,60,1,1,1,3
1976,1,2,50,50,70,50,1,1,1,3
1976,1,2,85,50,97,97,1,1,1,1
1976,1,2,50,NA,50,NA,1,1,1,1
1976,1,3,50,50,50,97,1,1,1,2
1976,0,2,70,85,85,85,1,1,1,2
1976,0,1,60,60,85,70,1,0,1,1
1976,0,4,NA,NA,NA,NA,1,0,1,3
1976,1,4,40,85,85,70,1,1,1,3
1976,1,2,15,60,85,70,1,1,1,3
1976,0,2,60,50,70,70,1,1,1,1
1976,1,3,50,50,50,50,9,1,0,1
1976,0,1,97,NA,75,85,2,0,1,2
1976,0,2,70,50,60,60,2,1,0,3
1976,1,1,NA,NA,NA,NA,5,0,1,1
1976,1,1,97,97,97,50,2,1,0,1
1976,1,2,50,50,70,70,1,1,1,NA
1976,1,2,97,40,60,60,2,1,1,1
1976,0,3,70,70,85,60,1,1,1,1
1976,0,1,60,60,70,85,1,1,1,1
1976,1,2,97,50,50,70,2,1,1,1
1976,0,2,50,40,60,85,1,0,1,2
1976,0,4,97,85,85,70,2,1,1,1
1976,0,2,70,60,70,85,1,1,1,1
1976,0,2,15,50,85,70,1,0,0,3
1976,1,4,50,70,85,70,1,1,1,1
1976,1,4,40,40,60,70,1,0,0,1
1976,1,4,50,40,60,60,1,1,1,3
1976,0,2,NA,NA,NA,NA,2,0,1,3
1976,1,2,50,97,60,70,1,1,1,1
1976,0,2,70,97,97,0,1,1,1,3
1976,0,2,70,60,85,85,1,0,1,1
1976,1,4,50,50,50,50,1,0,1,2
1976,0,2,60,50,85,70,1,1,0,1
1976,1,2,85,60,60,70,2,1,0,1
1976,0,2,60,60,70,70,1,1,0,3
1976,0,3,NA,NA,NA,NA,1,0,0,3
1976,0,2,65,NA,80,97,1,1,1,1
1976,1,4,60,50,70,70,1,1,1,3
1976,0,1,NA,NA,NA,NA,1,0,0,3
1976,1,1,NA,NA,NA,NA,1,0,0,1
1976,0,1,97,50,70,70,2,1,0,1
1976,0,2,97,85,85,85,2,1,0,1
1976,1,2,NA,NA,NA,NA,1,0,0,1
1976,1,4,50,50,85,70,1,0,0,1
1976,0,4,97,70,70,97,2,1,1,1
1976,1,2,50,NA,50,60,1,1,1,3
1976,0,4,40,50,60,60,1,1,1,3
1976,0,4,60,70,70,70,1,1,1,3
1976,0,2,60,85,85,97,1,1,1,3
1976,1,2,40,50,60,50,1,1,1,1
1976,1,2,60,60,50,85,1,1,1,3
1976,0,1,60,NA,97,85,1,0,1,1
1976,0,3,85,85,97,90,1,1,1,1
1976,0,3,60,50,70,85,1,1,1,1
1976,0,2,60,60,97,97,1,1,0,1
1976,0,2,70,60,97,NA,1,0,0,3
1976,0,3,70,60,85,85,1,1,1,3
